contig,row_id,gc_content,length,predict_score,label,func_0,func_1,func_2,func_3,func_4,func_5,func_6,func_7,func_8
PC1523639,15869,0.4402917046490428,1097,0.0211467985063791,0,0.0,0.0,0.0,0.0,0.0,59.7,0.0,0.0,0.0
PC1523681,15870,0.43065029558890405,4398,0.0085964316139477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
PC1523702,15871,0.3475177304964539,2397,0.140825087272181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1523835,15872,0.36173539183115105,5117,0.0470296189870386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1523878,15873,0.36621454993834773,1622,0.0739582362969471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1523904,15874,0.5117370892018779,1917,0.555424950958605,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524011,15875,0.46715328467153283,1370,0.278559606440746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524076,15876,0.6226696495152871,4023,0.120595604009054,0,11.7,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0
PC1524157,15877,0.4186746987951807,1328,0.279278546212668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.3
PC1524185,15878,0.42006688963210703,2990,0.025401243921307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524369,15879,0.535645472061657,1038,0.185523077845573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524576,15880,0.3985091743119266,1744,0.0229326098593413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524662,15881,0.4544626593806922,1098,0.0042549255304038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.1
PC1524693,15882,0.5113192818110851,1281,0.0394677446688366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524741,15883,0.673992673992674,1092,0.0042345379479229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524804,15884,0.7423146473779385,1106,3.20844410452992e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1524851,15885,0.7431192660550459,1635,0.0064861610373738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6
PC1524890,15886,0.3953917050691244,2170,0.148886229173379,0,0.0,0.0,0.0,0.0,86.2,96.1,0.0,0.0,0.0
PC1524973,15887,0.3533359652585867,2533,0.141533495266354,0,0.0,0.0,0.0,0.0,0.0,426.7,0.0,0.0,0.0
PC1524995,15888,0.3850630455868089,1031,0.0193594805896282,0,0.0,0.0,0.0,154.2,0.0,0.0,0.0,0.0,0.0
PC1525097,15889,0.40477968633308437,1339,0.033820839107031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0
PC1525172,15890,0.315406162464986,3570,0.215632297724736,0,0.0,0.0,0.0,0.0,0.0,260.7,0.0,0.0,43.7
PC1525246,15891,0.6648431801604668,2742,0.0028285320962349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525274,15892,0.3937933112383248,9957,0.0892414847171676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,0.0
PC1525293,15893,0.37694759206798867,5648,0.0093789891822648,0,0.0,0.0,111.4,0.0,0.0,0.0,0.0,0.0,11.8
PC1525320,15894,0.42355371900826444,2420,0.0805987921381786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1
PC1525323,15895,0.5274307441607822,1841,0.832513106316085,1,0.0,0.0,0.0,0.0,0.0,149.5,0.0,0.0,0.0
PC1525442,15896,0.37934272300469485,1065,0.470833092927933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525477,15897,0.7007397444519166,1487,0.0753200675067118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525547,15898,0.3469556000471087,8491,0.122720860602921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525569,15899,0.6351791530944625,1228,0.0049623839264426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1,0.0
PC1525576,15900,0.4385026737967914,7480,0.0917124438054739,0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525662,15901,0.4050963737340738,3061,0.137820832755043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525688,15902,0.6132596685082873,6516,0.0065162895045489,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,125.4,0.0
PC1525703,15903,0.7042801556420234,1285,0.0335828740773034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525785,15904,0.6940766550522648,1435,0.0750182131856991,0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0
PC1525838,15905,0.4692944872893459,7002,0.0452546199669761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525919,15906,0.41586748038360943,1147,0.293915361166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525926,15907,0.4260994953136265,1387,0.0583093076213797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1525934,15908,0.4088899232022341,4297,0.160341725027336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1526063,15909,0.41846361185983827,1484,0.054717058983614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1526267,15910,0.3823638384586884,5398,0.194924214689897,0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0
PC1526333,15911,0.5728021978021978,1456,0.203870242277345,1,0.0,0.0,0.0,478.5,0.0,0.0,0.0,0.0,0.0
PC1526386,15912,0.3899435608004105,1949,0.0148035439998561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1526587,15913,0.6947513812154696,3620,0.0127994243534107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1526642,15914,0.41592312971859985,2914,0.204093476781697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1,0.0
PC1526704,15915,0.6248941574936494,1181,0.165955871343613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1526811,15916,0.6032064128256514,2495,0.0367217268965228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1527075,15917,0.4300151591712986,1979,0.012021200826929,0,0.0,0.0,0.0,0.0,0.0,359.7,0.0,0.0,97.4
PC1527202,15918,0.5462667517549458,4701,0.0324550514663947,0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0
PC1527417,15919,0.47315175097276263,3855,0.373350866109945,1,0.0,0.0,0.0,0.0,0.0,51.3,0.0,0.0,12.2
PC1527512,15920,0.3938223938223938,1554,0.0224645432214249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,0.0
PC1527591,15921,0.5219244823386114,1642,0.0252948907906151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1527600,15922,0.7208500861573808,3482,0.459916867782569,0,0.0,0.0,0.0,0.0,0.0,154.2,0.0,13.5,0.0
PC1527629,15923,0.6048632218844985,1316,0.0372503535948711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
PC1527712,15924,0.3109524357940804,8683,0.160895235918022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,194.0
PC1527954,15925,0.3700957676861291,3237,0.12398054073733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528003,15926,0.5734208367514356,1219,0.0510674283531868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528020,15927,0.38920454545454547,1056,0.0094462782144546,0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0
PC1528184,15928,0.3871763255240444,1622,0.168152842610964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528247,15929,0.3972712680577849,2492,0.087288167737245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528255,15930,0.3616133518776078,1438,0.650690826363292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528289,15931,0.6510721247563352,1026,0.976415157318115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528290,15932,0.33789219629927597,1243,0.216880857512918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528328,15933,0.5859856585734055,7949,0.0049745266220082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9,0.0
PC1528470,15934,0.41775147928994083,2535,0.0200202179598738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528471,15935,0.676056338028169,1136,0.0003089302626904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528614,15936,0.36293831584335806,3907,0.132016502818489,0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,0.0,0.0
PC1528672,15937,0.44160942100098133,1019,0.0888905078172684,0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0
PC1528715,15938,0.4372267332916927,1601,0.005668481627478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528750,15939,0.4229299363057325,1570,0.0873716610252478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.9,0.0
PC1528852,15940,0.7587719298245614,1368,0.0044988357184226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1528972,15941,0.4600949094046592,4636,0.0902647153953311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
PC1529115,15942,0.5126050420168067,1666,0.362191299502017,1,0.0,0.0,0.0,0.0,0.0,119.3,0.0,0.0,0.0
PC1529352,15943,0.4462745098039216,2550,0.0184070356113165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1529397,15944,0.40079584392616335,9047,0.137571375198478,0,0.0,0.0,0.0,0.0,0.0,1048.0,0.0,22.5,0.0
PC1529418,15945,0.36858407079646016,2260,0.0483645190509547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4
PC1529423,15946,0.5147182506307821,1189,0.0051537062972784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5
PC1529496,15947,0.41878172588832485,2364,0.0662136640125498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1529527,15948,0.3382218148487626,1091,0.123382680118084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1529564,15949,0.6520179372197309,1115,0.0331624895334244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1529667,15950,0.5245488879563576,9532,0.145134041228879,0,0.0,0.0,0.0,50.2,0.0,11.7,0.0,0.0,68.6
PC1529762,15951,0.4895330112721417,1242,0.0881918557888068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,0.0
PC1529765,15952,0.7190542420027817,1438,0.0089384439545107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1529975,15953,0.4827216715778194,3733,0.0186413243660459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530038,15954,0.5614035087719298,2166,0.342269872859574,0,0.0,0.0,0.0,0.0,0.0,606.4,0.0,0.0,0.0
PC1530193,15955,0.3206442166910688,1366,0.142016188379263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530378,15956,0.6343656343656343,1001,0.222184717655182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530515,15957,0.457000710732054,1407,0.0164238961457189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530533,15958,0.45054031587697424,1203,0.179868965300538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530607,15959,0.5991161616161617,1584,0.0090496530527051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530629,15960,0.41388888888888886,2160,0.124532085377723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530650,15961,0.49388928828181167,1391,0.287914578217041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.5
PC1530702,15962,0.3032051282051282,1560,0.113099619470841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530724,15963,0.6823324630113142,1149,0.0237196963280439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530770,15964,0.37769594950026303,3802,0.119257588298116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530788,15965,0.4154557463672391,7570,0.147727142609139,0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0
PC1530861,15966,0.4975124378109453,2211,0.0052576822252739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530974,15967,0.6977589339794065,1651,0.0002573247713238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1530975,15968,0.5002016942315449,2479,0.205780460546939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,0.0
PC1531124,15969,0.4613778705636743,3832,0.0043475094376134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6
PC1531310,15970,0.5136099365750528,7568,0.0591734976741046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,155.0
PC1531376,15971,0.3692065985860173,1273,0.0545517483145256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1531411,15972,0.4131127636970709,6589,0.727492782121219,1,0.0,0.0,0.0,141.5,0.0,63.0,17.5,0.0,0.0
PC1531523,15973,0.3404392764857881,1548,0.504666302670804,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1531529,15974,0.44341372912801486,1078,0.0032849365379661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1531908,15975,0.5642167780252413,2694,0.227780593828794,1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0
PC1531939,15976,0.3640579710144928,1725,0.327311533624711,0,0.0,0.0,0.0,432.3,0.0,0.0,0.0,0.0,0.0
PC1531943,15977,0.2913955169920463,5532,0.315450156863108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1531982,15978,0.6036625245258339,1529,0.289863111303865,1,0.0,0.0,0.0,0.0,0.0,135.4,0.0,0.0,0.0
PC1532072,15979,0.4932194876946258,1991,0.0052599726611535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532217,15980,0.3987102512786302,4497,0.026999997377664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532239,15981,0.36496350364963503,1096,0.880147457122803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532266,15982,0.33837689133425036,1454,0.11585027950994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532441,15983,0.5826723611958511,1639,0.154429547077294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532474,15984,0.2740129640542133,1697,0.102098554012771,1,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0
PC1532565,15985,0.42356687898089174,2512,0.279148711662763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532574,15986,0.5573630136986302,1168,0.0018527511274442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1532750,15987,0.42208642514185946,2291,0.0546806468858027,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
PC1532933,15988,0.4140316205533597,1012,0.0075816996395587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8
PC1532998,15989,0.5643758155719878,9196,0.0237785414330784,0,0.0,0.0,0.0,0.0,0.0,157.60000000000002,37.9,0.0,76.9
PC1533004,15990,0.4043355325164939,1061,0.549217402935028,0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0
PC1533020,15991,0.5741890959282263,1449,0.0382973836937518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533208,15992,0.4915254237288136,1534,0.0684940202023246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2
PC1533225,15993,0.7158092848180677,1594,0.0011419724467662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533234,15994,0.37589670014347204,4182,0.0311956012586781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533312,15995,0.551779935275081,1854,0.024483914731197,1,0.0,0.0,0.0,0.0,0.0,212.7,0.0,0.0,0.0
PC1533379,15996,0.6188585607940447,4030,0.0119596224769619,0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,9.6
PC1533559,15997,0.3589540412044374,1262,0.0717093108573164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533626,15998,0.33258845437616386,2685,0.60114027135199,0,13.9,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0
PC1533699,15999,0.3035264483627204,1588,0.775283928481998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.1
PC1533757,16000,0.30813000289323944,10369,0.715539754733295,1,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533849,16001,0.6252605252188412,2399,0.0005747364268276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1533852,16002,0.5342328835582209,2001,0.116599518721965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1534003,16003,0.45089797478028276,2617,0.0146005788097712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0
PC1534121,16004,0.3973304361322365,6443,0.783212876543761,1,0.0,0.0,0.0,21.2,0.0,46.4,0.0,0.0,0.0
PC1534190,16005,0.3998752339363693,1603,0.227937404789073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1534211,16006,0.5784067564482995,4381,0.0031095862349176,0,0.0,0.0,0.0,0.0,0.0,0.0,170.5,0.0,0.0
PC1534290,16007,0.4848989298454221,4205,0.0189871155965839,0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,16.5,0.0
PC1534331,16008,0.46265938069216755,1098,0.154805287718773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1534467,16009,0.440884820747521,1311,0.607296581535645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1534483,16010,0.5592770475227502,7912,0.468052486859872,0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,64.7
PC1534994,16011,0.4755671902268761,2292,0.437290739394841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535065,16012,0.6223175965665236,1631,0.0035311995922607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535211,16013,0.378409464344397,6086,0.0439722761915795,0,11.6,0.0,0.0,0.0,0.0,0.0,73.8,0.0,14.5
PC1535259,16014,0.42369121561668144,2254,0.0630753247126005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535317,16015,0.4029690574137006,5591,0.0501518926420486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.1
PC1535407,16016,0.3697786333012512,5195,0.287423359705234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.89999999999998,124.5
PC1535501,16017,0.4264245460237946,1597,0.209813696112421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0
PC1535605,16018,0.5328836424957841,1186,0.0003530052490532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535652,16019,0.7495192307692308,2080,0.0017839169058089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535682,16020,0.7477009196321471,2501,0.0030434572276417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,0.0
PC1535696,16021,0.5620437956204379,1233,0.0149768028485333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535862,16022,0.5405921680993314,1047,0.0001332496613031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1535903,16023,0.38996282527881043,2690,0.216743162241124,1,0.0,0.0,0.0,0.0,0.0,158.6,0.0,0.0,0.0
PC1535963,16024,0.6430276981852913,4188,0.0747112665910981,0,0.0,0.0,0.0,0.0,0.0,115.9,0.0,144.0,36.7
PC1536303,16025,0.3956917978458989,6035,0.27055885849556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1536464,16026,0.36452762923351156,2244,0.343548119068146,1,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
PC1536563,16027,0.35977859778597787,1626,0.025714732740913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,0.0
PC1536578,16028,0.38986758779504893,8685,0.295635118900391,0,0.0,0.0,18.5,0.0,0.0,12.7,0.0,0.0,0.0
PC1536775,16029,0.40332805071315375,1262,0.0306619656893606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1536804,16030,0.4553001277139208,1566,0.0464328873717008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1536822,16031,0.3910891089108911,1212,0.0210609753975773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537188,16032,0.6146976269456494,3919,0.232268554722435,1,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0
PC1537201,16033,0.4531926406926407,3696,0.0087283065742148,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.2
PC1537235,16034,0.4351798972015991,1751,0.0058205742835743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537425,16035,0.6474601971190296,1319,0.0404077159739336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3
PC1537528,16036,0.5232,2500,0.481985235214233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537579,16037,0.4785031847133758,1256,0.0283513607481008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537842,16038,0.2897023479386208,5409,0.270601647746394,0,0.0,0.0,0.0,0.0,0.0,247.2,0.0,0.0,0.0
PC1537852,16039,0.34337544541626175,3087,0.278497765114055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537870,16040,0.39536773669240144,2461,0.535605735456202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537873,16041,0.34413793103448276,1450,0.436456341167976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1537903,16042,0.4612290862290862,6216,0.106216668561245,0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0
PC1538012,16043,0.3769113149847095,1308,0.0891241558374615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538153,16044,0.4757785467128028,1156,0.351102322340012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538246,16045,0.41487603305785126,1815,0.172653280752749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538249,16046,0.36429512516469037,1518,0.0004885737965739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538347,16047,0.3869346733668342,6169,0.0609432724762686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538365,16048,0.6112173358827279,1569,0.856717253392331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538386,16049,0.6089385474860335,1074,2.49302524935047e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538433,16050,0.4549590536851683,8792,0.0988413763674886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538506,16051,0.4472252448313384,3676,0.0179642786366117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.4,0.0
PC1538651,16052,0.4778156996587031,1465,0.782611744192273,1,0.0,0.0,0.0,0.0,0.0,60.4,0.0,0.0,0.0
PC1538737,16053,0.5976401179941003,3390,0.216384729832015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1538783,16054,0.4976923076923077,1300,0.0363794426218821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539297,16055,0.6233009708737864,1030,0.0017611404182389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539355,16056,0.6007130124777184,2244,7.44077305351187e-05,0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0
PC1539359,16057,0.6191210485736315,1297,0.012150724012758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539395,16058,0.43621867881548976,1756,0.0178174332233999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539466,16059,0.4469625432798237,3177,0.0473454967563281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539523,16060,0.39835616438356164,1825,0.0943791181461452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539633,16061,0.675120244862265,2287,0.0713317229763831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0
PC1539719,16062,0.41877022653721685,1545,0.0748078604635682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539751,16063,0.6261146496815286,1570,0.634998727091559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539830,16064,0.3531746031746032,1260,0.107004761695862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539839,16065,0.38485680659081994,2549,0.0425548174770358,0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1539916,16066,0.43645665051157784,3714,0.210264432844322,0,0.0,0.0,0.0,358.9,0.0,12.2,0.0,0.0,0.0
PC1539953,16067,0.4796472184531886,1474,0.680475892253938,1,0.0,0.0,0.0,0.0,0.0,67.8,0.0,0.0,0.0
PC1540013,16068,0.4192,1250,0.484153941869735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1540033,16069,0.39191073919107394,1434,0.0056085982320978,0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0
PC1540059,16070,0.46505125815470644,1073,0.0262701977044344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC1540069,16071,0.4545954870665933,1817,0.0051069870072452,0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,0.0,0.0
PC1540115,16072,0.28394495412844034,2180,0.200599747812461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0
PC1540201,16073,0.4143646408839779,1629,0.783501630659262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0
PC1540350,16074,0.4591573516766982,1163,0.0027978545986115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
